alloc,,robots,,perm,,reason,,time
1,,[r3, r4, r5, r1],,[26, 1, 2, 261873],,noPlanSynthesised,,3525
5,,[r3, r4, r5, r1],,[105, 1, 1, 22850],,noPlanSynthesised,,803596
5,,[r3, r4, r5, r1],,[10, 1, 1, 50730],,noPlanSynthesised,,803934
5,,[r3, r4, r5, r1],,[30, 1, 2, 77918],,noPlanSynthesised,,804303
5,,[r3, r4, r5, r1],,[46, 2, 1, 348980],,noPlanSynthesised,,805194
5,,[r3, r4, r5, r1],,[111, 1, 1, 106582],,noPlanSynthesised,,805712
5,,[r3, r4, r5, r1],,[11, 2, 2, 134355],,noPlanSynthesised,,806183
5,,[r3, r4, r5, r1],,[59, 2, 1, 304207],,noPlanSynthesised,,806584
5,,[r3, r4, r5, r1],,[103, 1, 2, 291419],,noPlanSynthesised,,806960
5,,[r3, r4, r5, r1],,[114, 1, 1, 352223],,noPlanSynthesised,,807338
5,,[r3, r4, r5, r1],,[28, 1, 1, 89908],,noPlanSynthesised,,807685
5,,[r3, r4, r5, r1],,[45, 2, 1, 245710],,noPlanSynthesised,,808179
5,,[r3, r4, r5, r1],,[43, 2, 2, 313750],,noPlanSynthesised,,808757
5,,[r3, r4, r5, r1],,[97, 2, 2, 7894],,noPlanSynthesised,,809494
5,,[r3, r4, r5, r1],,[36, 1, 2, 230862],,noPlanSynthesised,,810012
5,,[r3, r4, r5, r1],,[106, 2, 1, 215140],,noPlanSynthesised,,810552
5,,[r3, r4, r5, r1],,[33, 1, 2, 160759],,noPlanSynthesised,,811006
5,,[r3, r4, r5, r1],,[58, 1, 2, 6868],,noPlanSynthesised,,811406
5,,[r3, r4, r5, r1],,[40, 1, 1, 210113],,noPlanSynthesised,,811904
5,,[r3, r4, r5, r1],,[97, 2, 2, 161463],,noPlanSynthesised,,812373
5,,[r3, r4, r5, r1],,[16, 1, 2, 12718],,noPlanSynthesised,,813054
5,,[r3, r4, r5, r1],,[91, 2, 1, 255248],,noPlanSynthesised,,813788
5,,[r3, r4, r5, r1],,[32, 2, 1, 176847],,noPlanSynthesised,,814334
5,,[r3, r4, r5, r1],,[23, 2, 2, 23698],,noPlanSynthesised,,814714
5,,[r3, r4, r5, r1],,[20, 2, 1, 157322],,noPlanSynthesised,,815091
5,,[r3, r4, r5, r1],,[69, 2, 1, 218340],,noPlanSynthesised,,815475
5,,[r3, r4, r5, r1],,[106, 2, 1, 147031],,noPlanSynthesised,,815927
5,,[r3, r4, r5, r1],,[45, 2, 1, 120284],,noPlanSynthesised,,816324
5,,[r3, r4, r5, r1],,[119, 1, 2, 120190],,noPlanSynthesised,,816684
5,,[r3, r4, r5, r1],,[67, 1, 2, 361671],,noPlanSynthesised,,817296
5,,[r3, r4, r5, r1],,[76, 1, 1, 254042],,noPlanSynthesised,,818829
5,,[r3, r4, r5, r1],,[111, 2, 2, 39071],,noPlanSynthesised,,819601
5,,[r3, r4, r5, r1],,[36, 1, 1, 352920],,noPlanSynthesised,,820278
5,,[r3, r4, r5, r1],,[103, 1, 2, 236755],,noPlanSynthesised,,820684
5,,[r3, r4, r5, r1],,[61, 2, 1, 43512],,noPlanSynthesised,,821176
5,,[r3, r4, r5, r1],,[117, 2, 1, 353282],,noPlanSynthesised,,821736
5,,[r3, r4, r5, r1],,[20, 1, 1, 68490],,noPlanSynthesised,,822201
5,,[r3, r4, r5, r1],,[53, 2, 2, 21567],,noPlanSynthesised,,822600
5,,[r3, r4, r5, r1],,[59, 2, 2, 184562],,noPlanSynthesised,,822976
5,,[r3, r4, r5, r1],,[76, 1, 2, 85966],,noPlanSynthesised,,823503
5,,[r3, r4, r5, r1],,[13, 1, 1, 227237],,noPlanSynthesised,,824013
5,,[r3, r4, r5, r1],,[116, 1, 2, 317669],,noPlanSynthesised,,824448
5,,[r3, r4, r5, r1],,[38, 2, 1, 224937],,noPlanSynthesised,,824971
5,,[r3, r4, r5, r1],,[109, 1, 2, 315628],,noPlanSynthesised,,825376
5,,[r3, r4, r5, r1],,[93, 1, 1, 4312],,noPlanSynthesised,,825805
5,,[r3, r4, r5, r1],,[43, 2, 1, 179517],,noPlanSynthesised,,826177
5,,[r3, r4, r5, r1],,[2, 2, 1, 17437],,noPlanSynthesised,,826604
5,,[r3, r4, r5, r1],,[116, 1, 1, 293603],,noPlanSynthesised,,827155
5,,[r3, r4, r5, r1],,[90, 1, 1, 316340],,noPlanSynthesised,,827550
5,,[r3, r4, r5, r1],,[56, 1, 2, 293598],,noPlanSynthesised,,828035
5,,[r3, r4, r5, r1],,[48, 1, 2, 278510],,noPlanSynthesised,,828417
5,,[r3, r4, r5, r1],,[97, 1, 1, 34398],,noPlanSynthesised,,828999
5,,[r3, r4, r5, r1],,[99, 1, 2, 179050],,noPlanSynthesised,,829436
5,,[r3, r4, r5, r1],,[82, 1, 2, 297219],,noPlanSynthesised,,829967
5,,[r3, r4, r5, r1],,[29, 2, 2, 88541],,noPlanSynthesised,,830538
5,,[r3, r4, r5, r1],,[114, 2, 2, 164387],,noPlanSynthesised,,830941
5,,[r3, r4, r5, r1],,[96, 1, 1, 298699],,noPlanSynthesised,,831558
5,,[r3, r4, r5, r1],,[48, 1, 1, 278659],,noPlanSynthesised,,832068
5,,[r3, r4, r5, r1],,[112, 2, 2, 160970],,noPlanSynthesised,,832877
5,,[r3, r4, r5, r1],,[13, 2, 1, 108444],,noPlanSynthesised,,833300
5,,[r3, r4, r5, r1],,[109, 1, 1, 335685],,noPlanSynthesised,,833757
5,,[r3, r4, r5, r1],,[111, 2, 2, 305495],,noPlanSynthesised,,834518
5,,[r3, r4, r5, r1],,[63, 1, 2, 356535],,noPlanSynthesised,,834958
5,,[r3, r4, r5, r1],,[106, 2, 2, 256721],,noPlanSynthesised,,835976
5,,[r3, r4, r5, r1],,[114, 2, 2, 231404],,noPlanSynthesised,,836423
5,,[r3, r4, r5, r1],,[54, 2, 2, 183575],,noPlanSynthesised,,836804
5,,[r3, r4, r5, r1],,[66, 2, 1, 126787],,noPlanSynthesised,,837277
5,,[r3, r4, r5, r1],,[78, 2, 1, 220779],,noPlanSynthesised,,837671
5,,[r3, r4, r5, r1],,[117, 2, 1, 199789],,noPlanSynthesised,,838064
5,,[r3, r4, r5, r1],,[5, 2, 1, 125565],,noPlanSynthesised,,838445
5,,[r3, r4, r5, r1],,[30, 2, 2, 303919],,noPlanSynthesised,,838846
5,,[r3, r4, r5, r1],,[40, 2, 1, 292913],,noPlanSynthesised,,839253
5,,[r3, r4, r5, r1],,[101, 2, 1, 39451],,noPlanSynthesised,,839721
5,,[r3, r4, r5, r1],,[56, 1, 1, 357855],,noPlanSynthesised,,840363
5,,[r3, r4, r5, r1],,[25, 2, 1, 304219],,noPlanSynthesised,,840903
5,,[r3, r4, r5, r1],,[47, 1, 2, 52365],,noPlanSynthesised,,841479
5,,[r3, r4, r5, r1],,[112, 1, 1, 47462],,noPlanSynthesised,,842444
5,,[r3, r4, r5, r1],,[16, 2, 1, 85815],,noPlanSynthesised,,842953
5,,[r3, r4, r5, r1],,[43, 1, 2, 108872],,noPlanSynthesised,,843365
5,,[r3, r4, r5, r1],,[48, 1, 2, 324488],,noPlanSynthesised,,843853
5,,[r3, r4, r5, r1],,[5, 2, 1, 58334],,noPlanSynthesised,,844264
5,,[r3, r4, r5, r1],,[17, 2, 2, 31774],,noPlanSynthesised,,844761
5,,[r3, r4, r5, r1],,[58, 1, 1, 263191],,noPlanSynthesised,,845259
5,,[r3, r4, r5, r1],,[76, 1, 2, 320713],,noPlanSynthesised,,845815
5,,[r3, r4, r5, r1],,[74, 1, 2, 280500],,noPlanSynthesised,,846332
5,,[r3, r4, r5, r1],,[100, 2, 1, 76875],,noPlanSynthesised,,846757
5,,[r3, r4, r5, r1],,[5, 1, 1, 326663],,noPlanSynthesised,,847102
5,,[r3, r4, r5, r1],,[111, 1, 2, 297753],,noPlanSynthesised,,847487
5,,[r3, r4, r5, r1],,[93, 2, 1, 271799],,noPlanSynthesised,,847765
5,,[r3, r4, r5, r1],,[37, 2, 2, 152600],,noPlanSynthesised,,848325
5,,[r3, r4, r5, r1],,[9, 1, 2, 164858],,noPlanSynthesised,,848708
5,,[r3, r4, r5, r1],,[1, 1, 2, 212832],,noPlanSynthesised,,849154
5,,[r3, r4, r5, r1],,[30, 2, 1, 110426],,noPlanSynthesised,,849558
5,,[r3, r4, r5, r1],,[37, 2, 2, 206204],,noPlanSynthesised,,850140
5,,[r3, r4, r5, r1],,[118, 2, 1, 18032],,noPlanSynthesised,,850498
5,,[r3, r4, r5, r1],,[56, 1, 1, 258344],,noPlanSynthesised,,851729
5,,[r3, r4, r5, r1],,[58, 2, 2, 322731],,noPlanSynthesised,,852197
5,,[r3, r4, r5, r1],,[105, 2, 2, 28945],,noPlanSynthesised,,852660
5,,[r3, r4, r5, r1],,[89, 1, 2, 290698],,noPlanSynthesised,,853040
5,,[r3, r4, r5, r1],,[2, 1, 1, 184088],,noPlanSynthesised,,853640
5,,[r3, r4, r5, r1],,[97, 1, 1, 210653],,noPlanSynthesised,,854210
5,,[r3, r4, r5, r1],,[119, 1, 1, 232334],,noPlanSynthesised,,854608
5,,[r3, r4, r5, r1],,[42, 1, 2, 162439],,noPlanSynthesised,,855046
5,,[r3, r4, r5, r1],,[110, 2, 2, 125049],,noPlanSynthesised,,855454
5,,[r3, r4, r5, r1],,[64, 1, 1, 112830],,noPlanSynthesised,,855926
5,,[r3, r4, r5, r1],,[71, 2, 2, 103373],,noPlanSynthesised,,856670
5,,[r3, r4, r5, r1],,[7, 2, 2, 218313],,noPlanSynthesised,,857542
5,,[r3, r4, r5, r1],,[67, 1, 2, 144308],,noPlanSynthesised,,858119
5,,[r3, r4, r5, r1],,[31, 2, 2, 202177],,noPlanSynthesised,,858537
5,,[r3, r4, r5, r1],,[15, 2, 1, 256326],,noPlanSynthesised,,858909
5,,[r3, r4, r5, r1],,[79, 1, 1, 356432],,noPlanSynthesised,,859336
5,,[r3, r4, r5, r1],,[55, 1, 1, 142801],,noPlanSynthesised,,859742
5,,[r3, r4, r5, r1],,[3, 1, 2, 248692],,noPlanSynthesised,,860121
5,,[r3, r4, r5, r1],,[109, 1, 1, 105233],,noPlanSynthesised,,860496
5,,[r3, r4, r5, r1],,[79, 2, 1, 206524],,noPlanSynthesised,,860934
5,,[r3, r4, r5, r1],,[113, 2, 1, 145784],,noPlanSynthesised,,861402
5,,[r3, r4, r5, r1],,[99, 2, 2, 227977],,noPlanSynthesised,,861924
5,,[r3, r4, r5, r1],,[64, 2, 1, 233063],,noPlanSynthesised,,862348
5,,[r3, r4, r5, r1],,[111, 2, 1, 313422],,noPlanSynthesised,,862715
5,,[r3, r4, r5, r1],,[30, 2, 2, 179187],,noPlanSynthesised,,863043
5,,[r3, r4, r5, r1],,[102, 1, 1, 133457],,noPlanSynthesised,,863838
5,,[r3, r4, r5, r1],,[94, 2, 1, 226592],,noPlanSynthesised,,864239
5,,[r3, r4, r5, r1],,[4, 2, 2, 252007],,noPlanSynthesised,,864632
5,,[r3, r4, r5, r1],,[79, 2, 2, 209065],,noPlanSynthesised,,864919
5,,[r3, r4, r5, r1],,[66, 2, 1, 23995],,noPlanSynthesised,,865639
5,,[r3, r4, r5, r1],,[53, 1, 1, 256309],,noPlanSynthesised,,866172
5,,[r3, r4, r5, r1],,[86, 1, 2, 172167],,noPlanSynthesised,,866796
5,,[r3, r4, r5, r1],,[8, 2, 2, 305315],,noPlanSynthesised,,867175
5,,[r3, r4, r5, r1],,[45, 2, 2, 298456],,noPlanSynthesised,,867624
5,,[r3, r4, r5, r1],,[93, 2, 1, 259903],,noPlanSynthesised,,868095
5,,[r3, r4, r5, r1],,[75, 1, 1, 24270],,noPlanSynthesised,,868505
5,,[r3, r4, r5, r1],,[112, 1, 2, 272393],,noPlanSynthesised,,868929
5,,[r3, r4, r5, r1],,[63, 1, 1, 61145],,noPlanSynthesised,,869241
5,,[r3, r4, r5, r1],,[12, 2, 2, 227445],,noPlanSynthesised,,869586
5,,[r3, r4, r5, r1],,[74, 2, 2, 243836],,noPlanSynthesised,,869928
5,,[r3, r4, r5, r1],,[23, 1, 1, 18085],,noPlanSynthesised,,870267
5,,[r3, r4, r5, r1],,[118, 1, 2, 3342],,noPlanSynthesised,,870599
5,,[r3, r4, r5, r1],,[49, 2, 2, 24752],,noPlanSynthesised,,870988
5,,[r3, r4, r5, r1],,[8, 1, 2, 60788],,noPlanSynthesised,,871265
5,,[r3, r4, r5, r1],,[2, 2, 1, 244703],,noPlanSynthesised,,871725
5,,[r3, r4, r5, r1],,[39, 1, 1, 103528],,noPlanSynthesised,,872382
5,,[r3, r4, r5, r1],,[49, 1, 1, 137194],,noPlanSynthesised,,872896
5,,[r3, r4, r5, r1],,[61, 2, 2, 214324],,noPlanSynthesised,,873301
5,,[r3, r4, r5, r1],,[81, 1, 2, 238526],,noPlanSynthesised,,873871
5,,[r3, r4, r5, r1],,[3, 1, 2, 43127],,noPlanSynthesised,,874221
5,,[r3, r4, r5, r1],,[99, 2, 2, 94393],,noPlanSynthesised,,874657
5,,[r3, r4, r5, r1],,[54, 1, 1, 91102],,noPlanSynthesised,,875154
5,,[r3, r4, r5, r1],,[97, 1, 1, 305132],,noPlanSynthesised,,875908
5,,[r3, r4, r5, r1],,[78, 2, 2, 322283],,noPlanSynthesised,,876392
5,,[r3, r4, r5, r1],,[102, 2, 1, 134104],,noPlanSynthesised,,876919
5,,[r3, r4, r5, r1],,[67, 1, 2, 306],,noPlanSynthesised,,877532
5,,[r3, r4, r5, r1],,[40, 1, 1, 283697],,noPlanSynthesised,,878124
5,,[r3, r4, r5, r1],,[40, 2, 2, 298902],,noPlanSynthesised,,878588
5,,[r3, r4, r5, r1],,[64, 1, 1, 182558],,noPlanSynthesised,,879079
5,,[r3, r4, r5, r1],,[34, 1, 2, 313744],,noPlanSynthesised,,879426
5,,[r3, r4, r5, r1],,[103, 2, 2, 15350],,noPlanSynthesised,,879761
5,,[r3, r4, r5, r1],,[48, 1, 1, 66792],,noPlanSynthesised,,880120
5,,[r3, r4, r5, r1],,[120, 1, 1, 77187],,noPlanSynthesised,,880506
5,,[r3, r4, r5, r1],,[90, 2, 2, 62841],,noPlanSynthesised,,880853
5,,[r3, r4, r5, r1],,[114, 1, 2, 31938],,noPlanSynthesised,,881251
5,,[r3, r4, r5, r1],,[35, 2, 2, 359537],,noPlanSynthesised,,881534
5,,[r3, r4, r5, r1],,[85, 1, 1, 88865],,noPlanSynthesised,,882001
5,,[r3, r4, r5, r1],,[40, 1, 2, 326926],,noPlanSynthesised,,882413
5,,[r3, r4, r5, r1],,[41, 2, 1, 257600],,noPlanSynthesised,,882974
5,,[r3, r4, r5, r1],,[48, 1, 1, 199777],,noPlanSynthesised,,883531
5,,[r3, r4, r5, r1],,[36, 1, 1, 44336],,noPlanSynthesised,,885015
5,,[r3, r4, r5, r1],,[83, 1, 2, 67470],,noPlanSynthesised,,885525
5,,[r3, r4, r5, r1],,[2, 2, 2, 208182],,noPlanSynthesised,,886132
5,,[r3, r4, r5, r1],,[14, 1, 1, 128138],,noPlanSynthesised,,886663
5,,[r3, r4, r5, r1],,[36, 1, 2, 319880],,noPlanSynthesised,,887624
5,,[r3, r4, r5, r1],,[59, 2, 2, 3803],,noPlanSynthesised,,888031
5,,[r3, r4, r5, r1],,[44, 1, 1, 36366],,noPlanSynthesised,,888582
5,,[r3, r4, r5, r1],,[99, 2, 2, 106331],,noPlanSynthesised,,888950
5,,[r3, r4, r5, r1],,[101, 2, 2, 244514],,noPlanSynthesised,,889847
5,,[r3, r4, r5, r1],,[21, 2, 2, 267765],,noPlanSynthesised,,890396
5,,[r3, r4, r5, r1],,[101, 2, 2, 80208],,noPlanSynthesised,,891023
5,,[r3, r4, r5, r1],,[61, 2, 2, 313958],,noPlanSynthesised,,891446
5,,[r3, r4, r5, r1],,[99, 2, 2, 268822],,noPlanSynthesised,,891834
5,,[r3, r4, r5, r1],,[64, 2, 2, 198780],,noPlanSynthesised,,892486
5,,[r3, r4, r5, r1],,[59, 1, 2, 216868],,noPlanSynthesised,,893023
5,,[r3, r4, r5, r1],,[84, 1, 1, 322394],,noPlanSynthesised,,893515
5,,[r3, r4, r5, r1],,[7, 1, 1, 232093],,noPlanSynthesised,,894691
5,,[r3, r4, r5, r1],,[90, 1, 2, 186930],,noPlanSynthesised,,895321
5,,[r3, r4, r5, r1],,[53, 1, 1, 250068],,noPlanSynthesised,,895917
5,,[r3, r4, r5, r1],,[45, 1, 2, 127753],,noPlanSynthesised,,896269
5,,[r3, r4, r5, r1],,[5, 2, 2, 304911],,noPlanSynthesised,,897366
5,,[r3, r4, r5, r1],,[67, 1, 1, 277877],,noPlanSynthesised,,898171
5,,[r3, r4, r5, r1],,[50, 2, 1, 352967],,noPlanSynthesised,,898622
5,,[r3, r4, r5, r1],,[48, 2, 1, 281570],,noPlanSynthesised,,898934
5,,[r3, r4, r5, r1],,[118, 2, 2, 267237],,noPlanSynthesised,,899434
5,,[r3, r4, r5, r1],,[79, 1, 1, 265160],,noPlanSynthesised,,899937
5,,[r3, r4, r5, r1],,[55, 1, 1, 34950],,noPlanSynthesised,,900480
5,,[r3, r4, r5, r1],,[114, 2, 2, 103670],,noPlanSynthesised,,901092
5,,[r3, r4, r5, r1],,[39, 2, 2, 10040],,noPlanSynthesised,,901515
5,,[r3, r4, r5, r1],,[95, 1, 1, 237770],,noPlanSynthesised,,902005
5,,[r3, r4, r5, r1],,[109, 1, 1, 155194],,noPlanSynthesised,,902465
5,,[r3, r4, r5, r1],,[43, 2, 1, 310262],,noPlanSynthesised,,902797
5,,[r3, r4, r5, r1],,[102, 2, 1, 43455],,noPlanSynthesised,,903095
5,,[r3, r4, r5, r1],,[112, 2, 1, 39100],,noPlanSynthesised,,903491
5,,[r3, r4, r5, r1],,[96, 2, 2, 184363],,noPlanSynthesised,,903994
5,,[r3, r4, r5, r1],,[8, 2, 1, 310194],,noPlanSynthesised,,904375
5,,[r3, r4, r5, r1],,[83, 2, 1, 204500],,noPlanSynthesised,,904800
5,,[r3, r4, r5, r1],,[57, 1, 2, 334463],,noPlanSynthesised,,905488
5,,[r3, r4, r5, r1],,[96, 2, 1, 13890],,noPlanSynthesised,,906021
5,,[r3, r4, r5, r1],,[32, 2, 2, 273051],,noPlanSynthesised,,906717
5,,[r3, r4, r5, r1],,[11, 1, 2, 285806],,noPlanSynthesised,,907240
5,,[r3, r4, r5, r1],,[24, 2, 1, 173586],,noPlanSynthesised,,907810
5,,[r3, r4, r5, r1],,[83, 2, 1, 146566],,noPlanSynthesised,,908290
5,,[r3, r4, r5, r1],,[18, 1, 2, 179393],,noPlanSynthesised,,908637
5,,[r3, r4, r5, r1],,[62, 1, 1, 111783],,noPlanSynthesised,,909091
5,,[r3, r4, r5, r1],,[76, 1, 1, 58391],,noPlanSynthesised,,909974
5,,[r3, r4, r5, r1],,[55, 2, 2, 235809],,noPlanSynthesised,,910524
5,,[r3, r4, r5, r1],,[4, 2, 1, 329301],,noPlanSynthesised,,910890
5,,[r3, r4, r5, r1],,[2, 2, 1, 346295],,noPlanSynthesised,,911349
5,,[r3, r4, r5, r1],,[60, 1, 1, 299726],,noPlanSynthesised,,911868
5,,[r3, r4, r5, r1],,[4, 2, 2, 25947],,noPlanSynthesised,,912250
5,,[r3, r4, r5, r1],,[61, 2, 1, 258215],,noPlanSynthesised,,912731
5,,[r3, r4, r5, r1],,[77, 2, 1, 85494],,noPlanSynthesised,,913267
5,,[r3, r4, r5, r1],,[13, 2, 2, 265623],,noPlanSynthesised,,913842
5,,[r3, r4, r5, r1],,[39, 2, 2, 102941],,noPlanSynthesised,,914131
5,,[r3, r4, r5, r1],,[27, 1, 1, 33832],,noPlanSynthesised,,915278
5,,[r3, r4, r5, r1],,[6, 1, 1, 322396],,noPlanSynthesised,,915953
5,,[r3, r4, r5, r1],,[23, 1, 1, 141428],,noPlanSynthesised,,916431
5,,[r3, r4, r5, r1],,[55, 1, 2, 316527],,noPlanSynthesised,,916853
5,,[r3, r4, r5, r1],,[29, 1, 1, 335848],,noPlanSynthesised,,917327
5,,[r3, r4, r5, r1],,[3, 2, 2, 323971],,noPlanSynthesised,,917709
5,,[r3, r4, r5, r1],,[48, 2, 1, 218243],,noPlanSynthesised,,918165
5,,[r3, r4, r5, r1],,[43, 1, 2, 240505],,noPlanSynthesised,,918591
5,,[r3, r4, r5, r1],,[89, 1, 2, 154008],,noPlanSynthesised,,919122
5,,[r3, r4, r5, r1],,[115, 2, 1, 222371],,noPlanSynthesised,,919545
5,,[r3, r4, r5, r1],,[15, 1, 2, 237831],,noPlanSynthesised,,919875
5,,[r3, r4, r5, r1],,[112, 2, 1, 317061],,noPlanSynthesised,,920264
5,,[r3, r4, r5, r1],,[13, 2, 2, 137351],,noPlanSynthesised,,920669
5,,[r3, r4, r5, r1],,[28, 1, 2, 348052],,noPlanSynthesised,,921071
5,,[r3, r4, r5, r1],,[113, 2, 1, 79839],,noPlanSynthesised,,921366
5,,[r3, r4, r5, r1],,[55, 1, 1, 330874],,noPlanSynthesised,,921843
5,,[r3, r4, r5, r1],,[33, 1, 2, 329768],,noPlanSynthesised,,922211
5,,[r3, r4, r5, r1],,[69, 1, 2, 224719],,noPlanSynthesised,,922560
5,,[r3, r4, r5, r1],,[53, 2, 1, 268684],,noPlanSynthesised,,922966
5,,[r3, r4, r5, r1],,[12, 1, 1, 330465],,noPlanSynthesised,,923601
5,,[r3, r4, r5, r1],,[50, 1, 2, 305802],,noPlanSynthesised,,924162
5,,[r3, r4, r5, r1],,[36, 1, 1, 231277],,noPlanSynthesised,,924867
5,,[r3, r4, r5, r1],,[91, 1, 1, 95535],,noPlanSynthesised,,925328
5,,[r3, r4, r5, r1],,[15, 2, 2, 57443],,noPlanSynthesised,,925694
5,,[r3, r4, r5, r1],,[31, 1, 2, 96605],,noPlanSynthesised,,926274
5,,[r3, r4, r5, r1],,[96, 2, 1, 243237],,noPlanSynthesised,,926858
5,,[r3, r4, r5, r1],,[88, 2, 1, 202503],,noPlanSynthesised,,927195
5,,[r3, r4, r5, r1],,[5, 2, 1, 5831],,noPlanSynthesised,,927560
5,,[r3, r4, r5, r1],,[15, 1, 1, 265202],,noPlanSynthesised,,928019
5,,[r3, r4, r5, r1],,[31, 1, 1, 256336],,noPlanSynthesised,,928545
5,,[r3, r4, r5, r1],,[35, 2, 1, 64118],,noPlanSynthesised,,929003
5,,[r3, r4, r5, r1],,[15, 1, 2, 312824],,noPlanSynthesised,,929569
5,,[r3, r4, r5, r1],,[41, 2, 2, 64699],,noPlanSynthesised,,930089
5,,[r3, r4, r5, r1],,[8, 2, 2, 224488],,noPlanSynthesised,,930457
5,,[r3, r4, r5, r1],,[90, 1, 2, 94972],,noPlanSynthesised,,930835
5,,[r3, r4, r5, r1],,[97, 2, 2, 341884],,noPlanSynthesised,,931255
5,,[r3, r4, r5, r1],,[2, 1, 1, 161478],,noPlanSynthesised,,931809
5,,[r3, r4, r5, r1],,[34, 1, 1, 307459],,noPlanSynthesised,,932354
5,,[r3, r4, r5, r1],,[20, 2, 2, 253497],,noPlanSynthesised,,932771
5,,[r3, r4, r5, r1],,[3, 1, 2, 96893],,noPlanSynthesised,,933168
5,,[r3, r4, r5, r1],,[17, 2, 1, 211653],,noPlanSynthesised,,933621
5,,[r3, r4, r5, r1],,[114, 1, 1, 312412],,noPlanSynthesised,,934120
5,,[r3, r4, r5, r1],,[64, 2, 1, 210158],,noPlanSynthesised,,934649
5,,[r3, r4, r5, r1],,[107, 1, 1, 221891],,noPlanSynthesised,,935822
5,,[r3, r4, r5, r1],,[20, 1, 2, 329609],,noPlanSynthesised,,936268
5,,[r3, r4, r5, r1],,[15, 1, 1, 107465],,noPlanSynthesised,,936717
5,,[r3, r4, r5, r1],,[59, 2, 1, 310396],,noPlanSynthesised,,937121
5,,[r3, r4, r5, r1],,[96, 1, 2, 332727],,noPlanSynthesised,,937708
5,,[r3, r4, r5, r1],,[19, 1, 1, 267521],,noPlanSynthesised,,938176
5,,[r3, r4, r5, r1],,[8, 2, 1, 54981],,noPlanSynthesised,,938626
5,,[r3, r4, r5, r1],,[13, 1, 1, 114659],,noPlanSynthesised,,939090
5,,[r3, r4, r5, r1],,[79, 2, 1, 197472],,noPlanSynthesised,,939483
5,,[r3, r4, r5, r1],,[100, 2, 1, 830],,noPlanSynthesised,,939839
5,,[r3, r4, r5, r1],,[84, 2, 2, 78439],,noPlanSynthesised,,940461
5,,[r3, r4, r5, r1],,[60, 1, 1, 337987],,noPlanSynthesised,,940968
5,,[r3, r4, r5, r1],,[112, 1, 2, 145513],,noPlanSynthesised,,941443
5,,[r3, r4, r5, r1],,[5, 1, 2, 75121],,noPlanSynthesised,,941837
5,,[r3, r4, r5, r1],,[96, 2, 1, 57192],,noPlanSynthesised,,942391
5,,[r3, r4, r5, r1],,[46, 1, 1, 232797],,noPlanSynthesised,,943127
5,,[r3, r4, r5, r1],,[57, 2, 1, 280216],,noPlanSynthesised,,943598
5,,[r3, r4, r5, r1],,[52, 1, 2, 228586],,noPlanSynthesised,,944117
5,,[r3, r4, r5, r1],,[84, 1, 2, 23456],,noPlanSynthesised,,944603
5,,[r3, r4, r5, r1],,[91, 2, 2, 251409],,noPlanSynthesised,,945108
5,,[r3, r4, r5, r1],,[73, 2, 1, 302807],,noPlanSynthesised,,945648
5,,[r3, r4, r5, r1],,[97, 1, 1, 147866],,noPlanSynthesised,,946538
5,,[r3, r4, r5, r1],,[53, 2, 2, 134791],,noPlanSynthesised,,946914
5,,[r3, r4, r5, r1],,[39, 1, 1, 357088],,noPlanSynthesised,,947331
5,,[r3, r4, r5, r1],,[78, 2, 1, 304942],,noPlanSynthesised,,947729
5,,[r3, r4, r5, r1],,[113, 2, 1, 208273],,noPlanSynthesised,,948018
5,,[r3, r4, r5, r1],,[3, 1, 2, 204984],,noPlanSynthesised,,948488
5,,[r3, r4, r5, r1],,[59, 2, 2, 171243],,noPlanSynthesised,,948828
5,,[r3, r4, r5, r1],,[6, 2, 1, 124869],,noPlanSynthesised,,949460
5,,[r3, r4, r5, r1],,[67, 1, 1, 267904],,noPlanSynthesised,,950592
5,,[r3, r4, r5, r1],,[99, 1, 1, 239337],,noPlanSynthesised,,951154
5,,[r3, r4, r5, r1],,[4, 1, 2, 176498],,noPlanSynthesised,,951741
5,,[r3, r4, r5, r1],,[8, 2, 1, 348006],,noPlanSynthesised,,952058
5,,[r3, r4, r5, r1],,[38, 1, 2, 235319],,noPlanSynthesised,,952395
5,,[r3, r4, r5, r1],,[101, 2, 2, 245491],,noPlanSynthesised,,952777
5,,[r3, r4, r5, r1],,[64, 1, 2, 183509],,noPlanSynthesised,,953136
5,,[r3, r4, r5, r1],,[11, 2, 2, 185208],,noPlanSynthesised,,953566
5,,[r3, r4, r5, r1],,[113, 2, 1, 256934],,noPlanSynthesised,,953983
5,,[r3, r4, r5, r1],,[23, 2, 2, 220879],,noPlanSynthesised,,954445
5,,[r3, r4, r5, r1],,[40, 1, 2, 107413],,noPlanSynthesised,,954874
5,,[r3, r4, r5, r1],,[117, 2, 2, 211332],,noPlanSynthesised,,955265
5,,[r3, r4, r5, r1],,[105, 1, 2, 112607],,noPlanSynthesised,,955606
5,,[r3, r4, r5, r1],,[14, 1, 2, 60693],,noPlanSynthesised,,956017
5,,[r3, r4, r5, r1],,[80, 1, 1, 291283],,noPlanSynthesised,,956557
5,,[r3, r4, r5, r1],,[12, 2, 1, 14259],,noPlanSynthesised,,957053
5,,[r3, r4, r5, r1],,[45, 1, 1, 37906],,noPlanSynthesised,,957428
5,,[r3, r4, r5, r1],,[19, 2, 1, 265087],,noPlanSynthesised,,957726
